date,option-ret,if-ret,if-ret-var,option-ret-var,option-price(shi1)
2024-05-28 15:00:00,-0.204134,-0.00588758,55.8368,0.00321999,0.0616
2024-05-28 15:00:00,-0.184755,0.0,0.0,0.00321999,0.0631
2024-05-29 09:30:00,0.0,0.0,0.0,0.00226487,0.1131
2024-05-29 09:31:00,0.0442087,0.0,0.0,0.00226487,0.1181
2024-05-29 09:32:00,0.0574713,0.00027866,11.715,0.00226487,0.1196
2024-05-29 09:33:00,0.0486295,0.000167196,9.77,0.00226487,0.1186
2024-05-29 09:34:00,0.0751547,0.0013933,9.78833,0.00226487,0.1216
2024-05-29 09:35:00,0.0822281,0.0012261,12.49,0.00226487,0.1224
2024-05-29 09:36:00,0.0813439,0.0013933,12.3693,0.00226487,0.1223
2024-05-29 09:37:00,0.071618,0.000668784,11.3067,0.00226487,0.1212
2024-05-29 09:38:00,0.0839965,0.00172769,10.4061,0.00226487,0.1226
2024-05-29 09:39:00,0.100796,0.00211782,12.4861,0.00226487,0.1245
2024-05-29 09:40:00,0.0901857,0.0013933,12.4796,0.00226487,0.1233
2024-05-29 09:41:00,0.0804598,0.00128184,11.6671,0.00226487,0.1222
2024-05-29 09:42:00,0.0795756,0.00172769,10.8692,0.00226487,0.1221
2024-05-29 09:43:00,0.0707339,0.00100318,10.2687,0.00226487,0.1211
2024-05-29 09:44:00,0.0698497,0.00100318,9.52868,0.00226487,0.121
2024-05-29 09:45:00,0.0698497,0.00111464,8.87448,0.00226487,0.121
2024-05-29 09:46:00,0.0760389,0.00128184,8.31354,0.00226487,0.1217
2024-05-29 09:47:00,0.0760389,0.00217355,8.14566,0.00226487,0.1217
2024-05-29 09:48:00,0.0813439,0.00144903,8.10216,0.00226487,0.1223
2024-05-29 09:49:00,0.0822281,0.00161623,7.82205,0.00226487,0.1224
2024-05-29 09:50:00,0.0813439,0.000891713,7.49029,0.00226487,0.1223
2024-05-29 09:51:00,0.0689655,0.00105891,7.14929,0.00226487,0.1209
2024-05-29 09:52:00,0.0671972,0.00105891,6.83669,0.00226487,0.1207
2024-05-29 09:53:00,0.0751547,0.00144903,6.55063,0.00226487,0.1216
2024-05-29 09:54:00,0.0822281,0.00167196,6.39109,0.00226487,0.1224
2024-05-29 09:55:00,0.0884173,0.00195062,6.35883,0.00226487,0.1231
2024-05-29 09:56:00,0.102564,0.00222928,6.48252,0.00226487,0.1247
2024-05-29 09:57:00,0.102564,0.00267514,6.94171,0.00226487,0.1247
2024-05-29 09:58:00,0.106101,0.00234075,7.4106,0.00226487,0.1251
2024-05-29 09:59:00,0.106101,0.00267514,7.78574,0.00226487,0.1251
2024-05-29 10:00:00,0.106101,0.0027866,8.2894,0.00226487,0.1251
2024-05-29 10:01:00,0.120248,0.00323246,9.11116,0.00226487,0.1267
2024-05-29 10:02:00,0.120248,0.00373405,10.3524,0.00226487,0.1267
2024-05-29 10:03:00,0.120248,0.00306526,11.3496,0.00226487,0.1267
2024-05-29 10:04:00,0.113174,0.00273087,11.6911,0.00226487,0.1259
2024-05-29 10:05:00,0.10168,0.00261941,11.725,0.00226487,0.1246
2024-05-29 10:06:00,0.10168,0.00284233,11.8204,0.00226487,0.1246
2024-05-29 10:07:00,0.100796,0.00228501,11.769,0.00226487,0.1245
2024-05-29 10:08:00,0.0946065,0.00211782,11.5293,0.00226487,0.1238
2024-05-29 10:09:00,0.0946065,0.00195062,11.2777,0.00226487,0.1238
2024-05-29 10:10:00,0.0901857,0.00200635,11.0043,0.00226487,0.1233
2024-05-29 10:11:00,0.0901857,0.00200635,10.7537,0.00226487,0.1233
2024-05-29 10:12:00,0.0910698,0.00206209,10.5137,0.00226487,0.1234
2024-05-29 10:13:00,0.0910698,0.00228501,10.3344,0.00226487,0.1234
2024-05-29 10:14:00,0.102564,0.00239648,10.2116,0.00226487,0.1247
2024-05-29 10:15:00,0.102564,0.00261941,10.1556,0.00226487,0.1247
2024-05-29 10:16:00,0.124668,0.00323246,10.2892,0.00226487,0.1272
2024-05-29 10:17:00,0.124668,0.00328819,10.6218,0.00226487,0.1272
2024-05-29 10:18:00,0.128205,0.00312099,10.9671,0.00226487,0.1276
2024-05-29 10:19:00,0.121132,0.0027866,11.0499,0.00226487,0.1268
2024-05-29 10:20:00,0.114943,0.0027866,11.0269,0.00226487,0.1261
2024-05-29 10:21:00,0.114943,0.00284233,11.0179,0.00226487,0.1261
2024-05-29 10:22:00,0.114943,0.00267514,10.957,0.00226487,0.1261
2024-05-29 10:23:00,0.107869,0.00234075,10.8206,0.00226487,0.1253
2024-05-29 10:24:00,0.106101,0.00217355,10.6569,0.00226487,0.1251
2024-05-29 10:25:00,0.106101,0.0027866,10.5381,0.00226487,0.1251
2024-05-29 10:26:00,0.106101,0.00300953,10.5515,0.00226487,0.1251
2024-05-29 10:27:00,0.111406,0.00261941,10.5369,0.00226487,0.1257
2024-05-29 10:28:00,0.119363,0.00284233,10.4844,0.00226487,0.1266
2024-05-29 10:29:00,0.121132,0.0027866,10.4555,0.00226487,0.1268
2024-05-29 10:30:00,0.121132,0.00306526,10.4666,0.00226487,0.1268
2024-05-29 10:31:00,0.127321,0.00334392,10.6017,0.00226487,0.1275
2024-05-29 10:32:00,0.130858,0.00334392,10.7534,0.00226487,0.1279
2024-05-29 10:33:00,0.116711,0.00300953,10.8196,0.00226487,0.1263
2024-05-29 10:34:00,0.116711,0.00312099,10.8266,0.00226487,0.1263
2024-05-29 10:35:00,0.123784,0.00345539,10.9218,0.00226487,0.1271
2024-05-29 10:36:00,0.137047,0.00367831,11.3067,0.00226487,0.1286
2024-05-29 10:37:00,0.125553,0.00334392,11.5076,0.00226487,0.1273
2024-05-29 10:38:00,0.125553,0.00300953,11.5369,0.00226487,0.1273
2024-05-29 10:39:00,0.0963749,0.00195062,11.4208,0.00226487,0.124
2024-05-29 10:40:00,0.100796,0.00234075,11.2607,0.00226487,0.1245
2024-05-29 10:41:00,0.102564,0.00217355,11.1104,0.00226487,0.1247
2024-05-29 10:42:00,0.0857648,0.00161623,10.979,0.00226487,0.1228
2024-05-29 10:43:00,0.0822281,0.00133757,10.9025,0.00226487,0.1224
2024-05-29 10:44:00,0.0769231,0.00144903,10.8799,0.00226487,0.1218
2024-05-29 10:45:00,0.0725022,0.00117037,10.8763,0.00226487,0.1213
2024-05-29 10:46:00,0.0795756,0.000947445,10.9083,0.00226487,0.1221
2024-05-29 10:47:00,0.0795756,0.00111464,10.9499,0.00226487,0.1221
2024-05-29 10:48:00,0.0548187,0.000780249,11.0774,0.00226487,0.1193
2024-05-29 10:49:00,0.0477454,0.000445856,11.3344,0.00226487,0.1185
2024-05-29 10:50:00,0.0477454,0.000445856,11.6095,0.00226487,0.1185
2024-05-29 10:51:00,0.0477454,0.000501588,11.8455,0.00226487,0.1185
2024-05-29 10:52:00,0.0477454,0.000334392,12.0954,0.00226487,0.1185
2024-05-29 10:53:00,0.0468612,0.000445856,12.3999,0.00226487,0.1184
2024-05-29 10:54:00,0.0468612,0.00027866,12.6716,0.00226487,0.1184
2024-05-29 10:55:00,0.045977,0.000167196,13.0159,0.00226487,0.1183
2024-05-29 10:56:00,0.045977,0.000111464,13.3782,0.00226487,0.1183
2024-05-29 10:57:00,0.0477454,0.000334392,13.6681,0.00226487,0.1185
2024-05-29 10:58:00,0.0477454,5.5732e-05,13.9494,0.00226487,0.1185
2024-05-29 10:59:00,0.0477454,0.00027866,14.2357,0.00226487,0.1185
2024-05-29 11:00:00,0.0477454,0.000167196,14.464,0.00226487,0.1185
2024-05-29 11:01:00,0.0477454,0.000222928,14.6782,0.00226487,0.1185
2024-05-29 11:02:00,0.0477454,0.000501588,14.8433,0.00226487,0.1185
2024-05-29 11:03:00,0.0371353,-0.000167196,15.0744,0.00226487,0.1173
2024-05-29 11:04:00,0.0371353,-0.000445856,15.5279,0.00226487,0.1173
2024-05-29 11:05:00,0.0265252,-0.00055732,16.0733,0.00226487,0.1161
2024-05-29 11:06:00,0.0344828,-0.00027866,16.5525,0.00226487,0.117
2024-05-29 11:07:00,0.0548187,0.000390124,16.7702,0.00226487,0.1193
2024-05-29 11:08:00,0.0548187,0.000167196,16.8742,0.00226487,0.1193
2024-05-29 11:09:00,0.0574713,0.000445856,16.9749,0.00226487,0.1196
2024-05-29 11:10:00,0.0557029,0.000111464,17.0744,0.00226487,0.1194
2024-05-29 11:11:00,0.045977,0.00027866,17.1869,0.00226487,0.1183
2024-05-29 11:12:00,0.045977,0.000111464,17.3065,0.00226487,0.1183
2024-05-29 11:13:00,0.0468612,0.000167196,17.4195,0.00226487,0.1184
2024-05-29 11:14:00,0.0468612,0.00027866,17.5088,0.00226487,0.1184
2024-05-29 11:15:00,0.0468612,0.000334392,17.559,0.00226487,0.1184
2024-05-29 11:16:00,0.0468612,0.000445856,17.5736,0.00226487,0.1184
2024-05-29 11:17:00,0.0583554,0.000445856,17.5539,0.00226487,0.1197
2024-05-29 11:18:00,0.0512821,0.000111464,17.5875,0.00226487,0.1189
2024-05-29 11:19:00,0.0512821,5.5732e-05,17.7039,0.00226487,0.1189
2024-05-29 11:20:00,0.0512821,-0.00027866,17.8877,0.00226487,0.1189
2024-05-29 11:21:00,0.0583554,0.000613052,17.9449,0.00226487,0.1197
2024-05-29 11:22:00,0.0583554,0.00055732,17.8797,0.00226487,0.1197
2024-05-29 11:23:00,0.0583554,0.000724517,17.8222,0.00226487,0.1197
2024-05-29 11:24:00,0.0539346,0.000501588,17.7731,0.00226487,0.1192
2024-05-29 11:25:00,0.0539346,0.000501588,17.7368,0.00226487,0.1192
2024-05-29 11:26:00,0.0539346,0.00055732,17.6845,0.00226487,0.1192
2024-05-29 11:27:00,0.0539346,0.000390124,17.6605,0.00226487,0.1192
2024-05-29 11:28:00,0.0539346,0.000613052,17.6196,0.00226487,0.1192
2024-05-29 11:29:00,0.0539346,0.000724517,17.552,0.00226487,0.1192
2024-05-29 11:30:00,0.0539346,0.000724517,17.472,0.00226487,0.1192
2024-05-29 13:01:00,0.0539346,0.000501588,17.3998,0.00226487,0.1192
2024-05-29 13:02:00,0.0618921,0.00055732,17.3471,0.00226487,0.1201
2024-05-29 13:03:00,0.0618921,0.000724517,17.2792,0.00226487,0.1201
2024-05-29 13:04:00,0.061008,0.000390124,17.2214,0.00226487,0.12
2024-05-29 13:05:00,0.061008,0.000445856,17.198,0.00226487,0.12
2024-05-29 13:06:00,0.061008,0.000613052,17.1592,0.00226487,0.12
2024-05-29 13:07:00,0.061008,0.000835981,17.0665,0.00226487,0.12
2024-05-29 13:08:00,0.0680813,0.000891713,16.96,0.00226487,0.1208
2024-05-29 13:09:00,0.0680813,0.000891713,16.8567,0.00226487,0.1208
2024-05-29 13:10:00,0.0645447,0.000613052,16.7695,0.00226487,0.1204
2024-05-29 13:11:00,0.0645447,-0.000111464,16.7837,0.00226487,0.1204
2024-05-29 13:12:00,0.0380195,-0.00027866,16.9188,0.00226487,0.1174
2024-05-29 13:13:00,0.0327144,-0.000111464,17.0437,0.00226487,0.1168
2024-05-29 13:14:00,0.0327144,0.0,17.1187,0.00226487,0.1168
2024-05-29 13:15:00,0.0327144,-0.000111464,17.1854,0.00226487,0.1168
2024-05-29 13:16:00,0.0327144,-0.00055732,17.3358,0.00226487,0.1168
2024-05-29 13:17:00,0.0327144,-0.000724517,17.5793,0.00226487,0.1168
2024-05-29 13:18:00,0.0229885,-0.000780249,17.8954,0.00226487,0.1157
2024-05-29 13:19:00,0.0229885,-0.000947445,18.1946,0.00226487,0.1157
2024-05-29 13:20:00,0.0167993,-0.00133757,18.6198,0.00226487,0.115
2024-05-29 13:21:00,0.0185676,-0.00111464,19.088,0.00226487,0.1152
2024-05-29 13:22:00,0.0185676,-0.00133757,19.5093,0.00226487,0.1152
2024-05-29 13:23:00,0.0185676,-0.00150476,20.0196,0.00226487,0.1152
2024-05-29 13:24:00,0.0185676,-0.00189489,20.6619,0.00226487,0.1152
2024-05-29 13:25:00,0.00176835,-0.00161623,21.3131,0.00226487,0.1133
2024-05-29 13:26:00,0.0,-0.00161623,21.8653,0.00226487,0.1131
2024-05-29 13:27:00,0.0,-0.00183916,22.4084,0.00226487,0.1131
2024-05-29 13:28:00,0.0,-0.00144903,22.9424,0.00226487,0.1131
2024-05-29 13:29:00,0.0229885,-0.00111464,23.2905,0.00226487,0.1157
2024-05-29 13:30:00,0.020336,-0.0013933,23.5988,0.00226487,0.1154
2024-05-29 13:31:00,0.0247569,-0.000835981,23.8403,0.00226487,0.1159
2024-05-29 13:32:00,0.0265252,-0.000668784,23.9731,0.00226487,0.1161
2024-05-29 13:33:00,0.0265252,-0.000390124,24.0314,0.00226487,0.1161
2024-05-29 13:34:00,0.0265252,-0.000613052,24.1093,0.00226487,0.1161
2024-05-29 13:35:00,0.0335986,-0.000613052,24.1752,0.00226487,0.1169
2024-05-29 13:36:00,0.0335986,-0.00100318,24.298,0.00226487,0.1169
2024-05-29 13:37:00,0.0335986,-0.000947445,24.463,0.00226487,0.1169
2024-05-29 13:38:00,0.0335986,-0.00144903,24.7137,0.00226487,0.1169
2024-05-29 13:39:00,0.0335986,-0.0012261,25.0112,0.00226487,0.1169
2024-05-29 13:40:00,0.00176835,-0.00167196,25.3327,0.00226487,0.1133
2024-05-29 13:41:00,0.00176835,-0.00206208,25.8258,0.00226487,0.1133
2024-05-29 13:42:00,0.00176835,-0.00239648,26.4997,0.00226487,0.1133
2024-05-29 13:43:00,-0.00972591,-0.00234075,27.183,0.00226487,0.112
2024-05-29 13:44:00,-0.00972591,-0.00234075,27.8697,0.00226487,0.112
2024-05-29 13:45:00,-0.00618921,-0.00200635,28.4547,0.00226487,0.1124
2024-05-29 13:46:00,-0.000884173,-0.00228501,28.977,0.00226487,0.113
2024-05-29 13:47:00,0.00707339,-0.00133757,29.3737,0.00226487,0.1139
2024-05-29 13:48:00,0.0167993,-0.0012261,29.5615,0.00226487,0.115
2024-05-29 13:49:00,0.0167993,-0.0013933,29.7387,0.00226487,0.115
2024-05-29 13:50:00,0.0167993,-0.0015605,29.9705,0.00226487,0.115
2024-05-29 13:51:00,0.0167993,-0.0015605,30.2244,0.00226487,0.115
2024-05-29 13:52:00,0.0150309,-0.0015605,30.4656,0.00226487,0.1148
2024-05-29 13:53:00,0.00618921,-0.00211782,30.8044,0.00226487,0.1138
2024-05-29 13:54:00,0.00530504,-0.0015605,31.1278,0.00226487,0.1137
2024-05-29 13:55:00,0.00530504,-0.00189489,31.409,0.00226487,0.1137
2024-05-29 13:56:00,0.00530504,-0.00245221,31.8541,0.00226487,0.1137
2024-05-29 13:57:00,-0.00442087,-0.00217355,32.3394,0.00226487,0.1126
2024-05-29 13:58:00,-0.0150309,-0.00239648,32.8173,0.00226487,0.1114
2024-05-29 13:59:00,-0.0132626,-0.00239648,33.3504,0.00226487,0.1116
2024-05-29 14:00:00,-0.0114943,-0.00256367,33.8387,0.00226487,0.1118
2024-05-29 14:01:00,-0.00442087,-0.00250794,34.3567,0.00226487,0.1126
2024-05-29 14:02:00,-0.0291777,-0.0029538,35.0067,0.00226487,0.1098
2024-05-29 14:03:00,-0.0274094,-0.00312099,35.7701,0.00226487,0.11
2024-05-29 14:04:00,-0.0132626,-0.00273087,36.3983,0.00226487,0.1116
2024-05-29 14:05:00,-0.0282935,-0.00323246,37.0861,0.00226487,0.1099
2024-05-29 14:06:00,-0.0371353,-0.00317673,37.9199,0.00226487,0.1089
2024-05-29 14:07:00,-0.0212202,-0.00317673,38.6536,0.00226487,0.1107
2024-05-29 14:08:00,-0.0212202,-0.00284233,39.3019,0.00226487,0.1107
2024-05-29 14:09:00,-0.0212202,-0.00323246,39.9546,0.00226487,0.1107
2024-05-29 14:10:00,-0.040672,-0.00351112,40.7963,0.00226487,0.1085
2024-05-29 14:11:00,-0.0380195,-0.00401271,41.7715,0.00226487,0.1088
2024-05-29 14:12:00,-0.0424403,-0.00378978,42.7939,0.00226487,0.1083
2024-05-29 14:13:00,-0.045977,-0.00395697,43.8088,0.00226487,0.1079
2024-05-29 14:14:00,-0.045977,-0.00412417,44.914,0.00226487,0.1079
2024-05-29 14:15:00,-0.0512821,-0.00429137,46.0605,0.00226487,0.1073
2024-05-29 14:16:00,-0.0389036,-0.00356685,47.0656,0.00226487,0.1087
2024-05-29 14:17:00,-0.0486295,-0.00412417,47.9741,0.00226487,0.1076
2024-05-29 14:18:00,-0.0512821,-0.00462576,49.1494,0.00226487,0.1073
2024-05-29 14:19:00,-0.0548187,-0.00457003,50.3903,0.00226487,0.1069
2024-05-29 14:20:00,-0.0548187,-0.00440283,51.613,0.00226487,0.1069
2024-05-29 14:21:00,-0.0495137,-0.00395697,52.5973,0.00226487,0.1075
2024-05-29 14:22:00,-0.0380195,-0.00362258,53.3797,0.00226487,0.1088
2024-05-29 14:23:00,-0.0274094,-0.00312099,53.93,0.00226487,0.11
2024-05-29 14:24:00,-0.0274094,-0.00317673,54.38,0.00226487,0.11
2024-05-29 14:25:00,-0.0229885,-0.00289807,54.7501,0.00226487,0.1105
2024-05-29 14:26:00,-0.0229885,-0.00300953,55.0831,0.00226487,0.1105
2024-05-29 14:27:00,-0.0229885,-0.00306526,55.445,0.00226487,0.1105
2024-05-29 14:28:00,-0.0150309,-0.00273087,55.7289,0.00226487,0.1114
2024-05-29 14:29:00,-0.00972591,-0.00222928,55.8592,0.00226487,0.112
2024-05-29 14:30:00,-0.00972591,-0.00217355,55.921,0.00226487,0.112
2024-05-29 14:31:00,0.00707339,-0.0012261,55.8523,0.00226487,0.1139
2024-05-29 14:32:00,0.0106101,-0.00128184,55.6914,0.00226487,0.1143
2024-05-29 14:33:00,0.0185676,-0.000835981,55.5172,0.00226487,0.1152
2024-05-29 14:34:00,0.020336,-0.00133757,55.3315,0.00226487,0.1154
2024-05-29 14:35:00,0.020336,-0.000501588,55.1355,0.00226487,0.1154
2024-05-29 14:36:00,0.020336,-0.000613052,54.9012,0.00226487,0.1154
2024-05-29 14:37:00,0.0450928,-0.000111464,54.6556,0.00226487,0.1182
2024-05-29 14:38:00,0.0433245,-0.00027866,54.4073,0.00226487,0.118
2024-05-29 14:39:00,0.0362511,-0.000613052,54.1763,0.00226487,0.1172
2024-05-29 14:40:00,0.0265252,-0.000947445,53.9664,0.00226487,0.1161
2024-05-29 14:41:00,0.0185676,-0.00150476,53.8186,0.00226487,0.1152
2024-05-29 14:42:00,0.0185676,-0.00183916,53.7355,0.00226487,0.1152
2024-05-29 14:43:00,-0.00265252,-0.00234075,53.7598,0.00226487,0.1128
2024-05-29 14:44:00,-0.0167993,-0.00228501,53.8295,0.00226487,0.1112
2024-05-29 14:45:00,-0.0167993,-0.00228501,53.8671,0.00226487,0.1112
2024-05-29 14:46:00,-0.0167993,-0.00250794,53.9686,0.00226487,0.1112
2024-05-29 14:47:00,-0.0167993,-0.0027866,54.1347,0.00226487,0.1112
2024-05-29 14:48:00,-0.0167993,-0.00245221,54.2879,0.00226487,0.1112
2024-05-29 14:49:00,-0.0212202,-0.00250794,54.3881,0.00226487,0.1107
2024-05-29 14:50:00,-0.0212202,-0.00183916,54.3875,0.00226487,0.1107
2024-05-29 14:51:00,0.00353669,-0.00183916,54.3138,0.00226487,0.1135
2024-05-29 14:52:00,0.00353669,-0.00167196,54.2266,0.00226487,0.1135
2024-05-29 14:53:00,0.00265252,-0.00172769,54.1387,0.00226487,0.1134
2024-05-29 14:54:00,0.00265252,-0.00178342,54.0707,0.00226487,0.1134
2024-05-29 14:55:00,0.00265252,-0.00206208,54.0131,0.00226487,0.1134
2024-05-29 14:56:00,0.00265252,-0.00245221,54.0256,0.00226487,0.1134
2024-05-29 14:57:00,0.00265252,-0.00195062,54.03,0.00226487,0.1134
2024-05-29 14:58:00,0.00265252,-0.00250794,54.0433,0.00226487,0.1134
2024-05-29 14:59:00,0.00265252,-0.00261941,54.1333,0.00226487,0.1134
2024-05-29 15:00:00,0.00265252,-0.00273087,54.2381,0.00226487,0.1134
2024-05-30 09:30:00,0.0,0.0,0.0,0.00406571,0.1094
2024-05-30 09:31:00,-0.0374771,0.0,0.0,0.00406571,0.1053
2024-05-30 09:32:00,-0.0329068,0.0,0.655,0.00406571,0.1058
2024-05-30 09:33:00,-0.0374771,0.000111963,0.65,0.00406571,0.1053
2024-05-30 09:34:00,-0.0109689,0.0012316,2.1075,0.00406571,0.1082
2024-05-30 09:35:00,-0.0109689,0.0015115,7.303,0.00406571,0.1082
2024-05-30 09:36:00,0.00914077,0.000951688,7.302,0.00406571,0.1104
2024-05-30 09:37:00,-0.0374771,-0.000447853,6.82905,0.00406571,0.1053
2024-05-30 09:38:00,-0.0191956,0.00033589,6.46893,0.00406571,0.1073
2024-05-30 09:39:00,0.0201097,0.00190338,6.87194,0.00406571,0.1116
2024-05-30 09:40:00,0.023766,0.00195936,8.97267,0.00406571,0.112
2024-05-30 09:41:00,0.0265082,0.00218328,10.2233,0.00406571,0.1123
2024-05-30 09:42:00,0.0146252,0.00207132,10.8617,0.00406571,0.111
2024-05-30 09:43:00,0.0246801,0.00195936,11.3747,0.00406571,0.1121
2024-05-30 09:44:00,0.0137112,0.00179141,11.1794,0.00406571,0.1109
2024-05-30 09:45:00,0.0137112,0.00218328,11.1692,0.00406571,0.1109
2024-05-30 09:46:00,0.0383912,0.00313497,12.2559,0.00406571,0.1136
2024-05-30 09:47:00,0.0347349,0.00263114,13.3566,0.00406571,0.1132
2024-05-30 09:48:00,0.0347349,0.00246319,13.7055,0.00406571,0.1132
2024-05-30 09:49:00,0.0548446,0.00324694,14.8799,0.00406571,0.1154
2024-05-30 09:50:00,0.0484461,0.00296703,15.635,0.00406571,0.1147
2024-05-30 09:51:00,0.0493601,0.00296703,16.0518,0.00406571,0.1148
2024-05-30 09:52:00,0.0658135,0.00375077,17.0655,0.00406571,0.1166
2024-05-30 09:53:00,0.0648995,0.00408666,18.7918,0.00406571,0.1165
2024-05-30 09:54:00,0.0840951,0.00391871,20.8184,0.00406571,0.1186
2024-05-30 09:55:00,0.0648995,0.00386273,21.839,0.00406571,0.1165
2024-05-30 09:56:00,0.0722121,0.00391871,22.9099,0.00406571,0.1173
2024-05-30 09:57:00,0.0639854,0.00347086,23.2996,0.00406571,0.1164
2024-05-30 09:58:00,0.0639854,0.00375077,23.5285,0.00406571,0.1164
2024-05-30 09:59:00,0.0813528,0.00464648,24.6578,0.00406571,0.1183
2024-05-30 10:00:00,0.108775,0.00576611,27.6299,0.00406571,0.1213
2024-05-30 10:01:00,0.107861,0.00537424,30.9075,0.00406571,0.1212
2024-05-30 10:02:00,0.119744,0.00604602,34.2069,0.00406571,0.1225
2024-05-30 10:03:00,0.126143,0.00649387,38.6228,0.00406571,0.1232
2024-05-30 10:04:00,0.108775,0.00559816,41.996,0.00406571,0.1213
2024-05-30 10:05:00,0.106033,0.00576611,43.9663,0.00406571,0.121
2024-05-30 10:06:00,0.106033,0.00559816,45.5378,0.00406571,0.121
2024-05-30 10:07:00,0.103291,0.00571013,46.6907,0.00406571,0.1207
2024-05-30 10:08:00,0.095064,0.00554218,47.7315,0.00406571,0.1198
2024-05-30 10:09:00,0.095064,0.00498237,48.0739,0.00406571,0.1198
2024-05-30 10:10:00,0.0904936,0.00470246,47.8429,0.00406571,0.1193
2024-05-30 10:11:00,0.0886654,0.00515031,47.6327,0.00406571,0.1191
2024-05-30 10:12:00,0.0886654,0.00565415,47.9942,0.00406571,0.1191
2024-05-30 10:13:00,0.0886654,0.00571013,48.6337,0.00406571,0.1191
2024-05-30 10:14:00,0.0914077,0.00498237,48.7041,0.00406571,0.1194
2024-05-30 10:15:00,0.0804388,0.0048704,48.28,0.00406571,0.1182
2024-05-30 10:16:00,0.0804388,0.00436657,47.6813,0.00406571,0.1182
2024-05-30 10:17:00,0.0813528,0.00481442,47.0149,0.00406571,0.1183
2024-05-30 10:18:00,0.0813528,0.00453451,46.4208,0.00406571,0.1183
2024-05-30 10:19:00,0.0740402,0.00436657,45.7012,0.00406571,0.1175
2024-05-30 10:20:00,0.0521024,0.00369479,44.8423,0.00406571,0.1151
2024-05-30 10:21:00,0.0429616,0.00358282,43.9565,0.00406571,0.1141
2024-05-30 10:22:00,0.0429616,0.00341488,43.1012,0.00406571,0.1141
2024-05-30 10:23:00,0.0347349,0.00313497,42.2979,0.00406571,0.1132
2024-05-30 10:24:00,0.0201097,0.00246319,41.6363,0.00406571,0.1116
2024-05-30 10:25:00,0.0201097,0.00246319,41.1127,0.00406571,0.1116
2024-05-30 10:26:00,0.0100548,0.00207132,40.6893,0.00406571,0.1105
2024-05-30 10:27:00,0.0228519,0.00240721,40.289,0.00406571,0.1119
2024-05-30 10:28:00,0.0319927,0.00302301,39.6947,0.00406571,0.1129
2024-05-30 10:29:00,0.0466179,0.00296703,39.0472,0.00406571,0.1145
2024-05-30 10:30:00,0.0466179,0.00296703,38.4307,0.00406571,0.1145
2024-05-30 10:31:00,0.0201097,0.00263114,37.8755,0.00406571,0.1116
2024-05-30 10:32:00,0.0201097,0.00263114,37.3673,0.00406571,0.1116
2024-05-30 10:33:00,0.0201097,0.00307899,36.8148,0.00406571,0.1116
2024-05-30 10:34:00,0.0201097,0.00296703,36.246,0.00406571,0.1116
2024-05-30 10:35:00,0.0219378,0.00240721,35.7809,0.00406571,0.1118
2024-05-30 10:36:00,-0.00365631,0.00139954,35.6732,0.00406571,0.109
2024-05-30 10:37:00,-0.00182815,0.00173543,35.7047,0.00406571,0.1092
2024-05-30 10:38:00,-0.00731261,0.00117561,35.8265,0.00406571,0.1086
2024-05-30 10:39:00,-0.0109689,0.00100767,36.171,0.00406571,0.1082
2024-05-30 10:40:00,-0.011883,0.00111963,36.5029,0.00406571,0.1081
2024-05-30 10:41:00,-0.000914077,0.00134356,36.6684,0.00406571,0.1093
2024-05-30 10:42:00,-0.0137112,0.000895706,36.9414,0.00406571,0.1079
2024-05-30 10:43:00,-0.0109689,0.000895706,37.2657,0.00406571,0.1082
2024-05-30 10:44:00,-0.0164534,0.00117561,37.5598,0.00406571,0.1076
2024-05-30 10:45:00,-0.0155393,0.000727761,37.817,0.00406571,0.1077
2024-05-30 10:46:00,-0.0246801,0.000559816,38.2995,0.00406571,0.1067
2024-05-30 10:47:00,-0.0246801,0.000503835,38.8486,0.00406571,0.1067
2024-05-30 10:48:00,-0.023766,0.000839725,39.2457,0.00406571,0.1068
2024-05-30 10:49:00,-0.0127971,0.000783743,39.5372,0.00406571,0.108
2024-05-30 10:50:00,-0.0246801,0.000167945,40.0037,0.00406571,0.1067
2024-05-30 10:51:00,-0.0246801,0.000279908,40.6795,0.00406571,0.1067
2024-05-30 10:52:00,-0.0182815,0.000559816,41.1421,0.00406571,0.1074
2024-05-30 10:53:00,-0.0182815,0.000895706,41.3422,0.00406571,0.1074
2024-05-30 10:54:00,-0.0182815,0.000503835,41.5683,0.00406571,0.1074
2024-05-30 10:55:00,-0.0182815,0.000559816,41.8479,0.00406571,0.1074
2024-05-30 10:56:00,-0.0182815,0.000559816,42.1021,0.00406571,0.1074
2024-05-30 10:57:00,-0.0182815,0.000391871,42.3321,0.00406571,0.1074
2024-05-30 10:58:00,-0.0182815,0.000839725,42.4986,0.00406571,0.1074
2024-05-30 10:59:00,-0.0219378,0.000167945,42.7115,0.00406571,0.107
2024-05-30 11:00:00,-0.0246801,0.000447853,43.0246,0.00406571,0.1067
2024-05-30 11:01:00,-0.0246801,0.00033589,43.207,0.00406571,0.1067
2024-05-30 11:02:00,-0.0246801,0.000391871,43.4497,0.00406571,0.1067
2024-05-30 11:03:00,-0.0246801,0.00033589,43.6895,0.00406571,0.1067
2024-05-30 11:04:00,-0.0246801,0.000783743,43.7794,0.00406571,0.1067
2024-05-30 11:05:00,-0.0246801,0.00033589,43.849,0.00406571,0.1067
